MW,pI,GRAVY,Aromaticity,Instability
15138.54659999998,11.415884208679199,-0.5343750000000003,0.078125,68.3765625
82431.1998000004,6.804843711853027,-0.39554054054054005,0.07972972972972973,29.530945945945966
75475.02810000024,9.412400245666507,-0.13019726858877087,0.1047040971168437,34.52629742033386
124566.52870000068,5.1196813583374015,-0.33281958295557457,0.10426110607434269,35.00056210335465
23818.166799999985,4.760515785217284,-0.49327354260089684,0.08071748878923768,42.56372197309416
51918.579900000084,9.337294578552246,-0.727876106194689,0.08628318584070796,59.9112831858408
44897.89170000005,9.799403953552243,-0.5982499999999995,0.04750000000000001,57.71500000000006
73261.30900000034,9.498916816711429,-0.44887218045112653,0.039097744360902256,54.34213533834601
126144.64440000069,6.296759986877441,-0.7179856115107892,0.0656474820143885,51.96117805755428
71329.60810000039,8.79331035614014,-0.12102009273570341,0.09428129829984544,54.293122102009434
52945.31870000012,8.988198280334473,-0.4053533190578153,0.09421841541755889,48.613062098501096
69236.07690000026,9.649450492858886,-0.8980165289256182,0.07107438016528926,44.5010082644629
70528.62930000028,9.5969087600708,-0.8741830065359458,0.07679738562091504,44.682532679738664
42802.12350000003,5.830623435974121,-0.30693069306930715,0.04455445544554455,57.84108910891091
73450.5020000003,8.560321617126466,-0.13496183206106865,0.09770992366412214,47.84876335877872
70535.7385000003,8.243201637268069,-0.13396825396825407,0.10158730158730159,51.93514285714294
38792.3747,4.812125587463378,-0.10833333333333336,0.07471264367816091,40.54827586206897
84455.7728000004,7.350498008728027,-0.387798408488063,0.06631299734748011,49.831445623342326
54781.04410000007,8.527249336242676,-0.8744282744282731,0.08108108108108109,38.39480249480252
48367.56990000003,6.3076162338256845,-0.12344827586206907,0.11954022988505747,38.1915632183908
91808.9613000004,6.978202629089356,-0.5924129353233821,0.0808457711442786,42.90199004975135
54793.80820000006,5.410071754455566,-0.07426326129666015,0.05304518664047151,42.38565815324166
57820.78110000008,6.846279335021973,0.019245283018868006,0.04150943396226415,30.94926415094339
45790.563200000106,10.225862312316895,-0.7031249999999999,0.06971153846153846,59.38365384615395
22006.1232,6.200076866149902,-0.4212435233160624,0.07253886010362694,61.09378238341969
21767.89649999999,5.827724647521973,-0.367875647668394,0.07253886010362694,51.72901554404145
22123.150000000005,5.101890754699705,-0.2596938775510204,0.07653061224489796,46.34489795918366
41108.955500000055,8.87163944244385,0.4747252747252751,0.11263736263736263,41.6020054945055
55196.50460000004,9.089800453186037,-0.617078189300411,0.09876543209876543,35.968724279835406
50594.261700000076,5.2505815505981435,-0.3686991869918683,0.06097560975609756,59.434959349593704
46454.30310000002,9.659700965881349,-1.0594594594594577,0.049140049140049144,66.53390663390678
34371.6118,8.506039237976076,0.8622580645161294,0.12903225806451613,40.906193548387094
54488.75899999997,8.952482795715333,0.2315789473684206,0.1705263157894737,29.938357894736853
66840.33500000017,8.58120937347412,0.5079734219269116,0.11627906976744187,38.61694352159471
104045.89310000069,8.909288978576662,-0.5887185104052559,0.08214676889375686,41.36715224534516
41144.47030000004,9.126289558410647,-0.8143617021276587,0.06914893617021277,58.83484042553198
35832.37949999999,8.334166526794434,0.6574468085106395,0.0972644376899696,53.89635258358662
13663.51579999999,10.269056129455567,-0.6365853658536585,0.06504065040650406,65.34959349593495
76630.92850000029,5.6207170486450195,-0.23492063492063478,0.08802308802308803,32.492784992785005
108435.96530000109,5.180669593811035,-0.7379482071713154,0.06872509960159362,57.70328685258999
36174.20200000003,7.613150978088379,0.11733746130030911,0.11455108359133127,39.39164086687307
22183.740400000013,10.349512672424314,-0.5683673469387757,0.0663265306122449,54.993877551020404
20916.722999999998,9.36179256439209,-0.5811111111111111,0.09444444444444444,64.54944444444445
55118.3680000002,9.103596687316895,-0.6334653465346529,0.06336633663366337,49.011089108911
33366.80079999999,6.980476188659668,-0.3395189003436428,0.13745704467353953,35.84745704467354
52545.054700000044,7.207832145690918,-0.2658747300215984,0.09719222462203023,39.741274298056155
15859.620299999993,11.324016761779784,-0.7674074074074078,0.05925925925925926,47.38592592592593
52290.02200000007,9.527992057800294,0.14519650655021796,0.13755458515283844,40.92189956331877
67958.39460000019,9.214353370666505,-0.8504201680672246,0.07899159663865546,53.0139495798321
52877.84010000004,5.657776069641113,-0.2760000000000005,0.09052631578947368,37.37031578947368
242980.90230000007,6.016827964782714,-0.08044943820224705,0.06921348314606741,38.031065168539634
52448.49080000007,7.980170631408692,-0.7744541484716145,0.09388646288209608,45.669235807860275
34359.75489999999,8.80968532562256,0.1969230769230768,0.055384615384615386,35.38403076923077
21749.98620000001,9.624565696716306,-0.183068783068783,0.12169312169312169,56.04089947089947
55864.773800000105,8.698606300354005,-0.8274193548387084,0.04435483870967742,57.66451612903239
55728.49520000008,8.323529243469238,-0.8689516129032242,0.046370967741935484,62.465725806451786
23566.526500000025,6.659392738342286,-0.6208737864077672,0.08252427184466019,39.8757281553398
23408.27230000002,6.242194557189941,-0.6242718446601943,0.08252427184466019,47.671844660194175
48206.702300000085,5.019587898254394,-0.8441860465116274,0.07441860465116279,63.747930232558275
64341.7557000002,7.547956657409668,0.6270134228187937,0.10570469798657718,38.96429530201344
161675.01310000074,5.384039497375488,-0.6737550471063259,0.04374158815612382,67.09738223418621
40344.84590000005,9.35083293914795,0.34037433155080216,0.0962566844919786,41.66176470588234
55825.313100000116,8.875249671936036,-0.9052525252525242,0.05050505050505051,59.9466666666668
44874.993100000065,7.864320945739746,-0.0525000000000004,0.10500000000000001,40.650324999999995
164904.40840000013,8.823481559753418,0.18236859614105208,0.08715901530272788,41.450505655356295
67491.07590000016,8.73309688568115,-0.774659863945576,0.08843537414965986,52.70700680272124
61116.45410000017,4.92921390533447,-0.2725952813067148,0.09437386569872958,58.62252268602557
27546.532800000015,5.702678871154785,0.15891472868217,0.05813953488372093,51.628682170542625
171293.23739999993,5.956067085266113,-0.34861952861952766,0.09831649831649832,50.7907878787882
35355.80370000003,6.040302467346191,0.2576687116564416,0.08282208588957056,47.447239263803674
28133.712400000026,9.99925594329834,-0.5136363636363641,0.08677685950413223,62.53185950413224
23277.043400000002,9.967988777160645,-0.019718309859154938,0.04694835680751174,34.334272300469486
11940.38769999999,9.720172309875487,-0.8601851851851854,0.06481481481481481,70.55648148148148
45834.263400000076,9.537468910217285,-0.5691919191919192,0.09848484848484848,54.499520202020214
83192.25980000039,5.153955268859861,-0.8194254445964424,0.06292749658002736,55.041874145007036
81962.83290000039,8.766169166564943,-0.6979423868312735,0.0850480109739369,35.45791495198912
50645.939300000085,9.183021736145019,-0.26329670329670335,0.06373626373626373,37.20373626373627
59023.6145000001,5.602699089050293,-0.2986641221374045,0.09541984732824427,49.307843511450486
50661.48260000008,5.486690711975096,-0.3980891719745219,0.07006369426751592,64.8418471337581
85721.99830000049,6.0435991287231445,0.3652564102564117,0.08974358974358976,39.292320512820595
35350.50440000001,9.136797904968265,-0.4813725490196078,0.09803921568627451,50.095098039215685
36222.97820000002,4.996738624572752,-0.13250773993808054,0.08668730650154799,65.46226006191954
51262.60220000013,6.480634117126464,-0.8054466230936806,0.06971677559912853,64.56189542483676
80472.92350000047,5.873366355895995,-0.37464387464387394,0.1396011396011396,31.78931623931626
53742.41030000011,9.096182823181152,0.5170634920634922,0.10119047619047619,42.213353174603164
25248.96489999999,5.177941322326659,-0.03333333333333334,0.07894736842105263,47.12149122807018
40853.69160000008,9.053117942810058,-0.6152406417112298,0.05080213903743316,63.39574866310164
26132.079200000022,9.063690757751463,-0.36359649122807075,0.043859649122807015,50.62587719298243
48840.233100000056,10.070622444152832,-0.055676855895196505,0.05021834061135371,43.110480349344975
36778.158900000024,9.10572414398193,0.6783382789317502,0.10979228486646883,17.67451038575667
50684.75580000008,6.3464372634887685,-0.3011061946902657,0.06858407079646017,49.018606194690285
37087.46450000007,6.349165534973144,-0.25313432835820926,0.07164179104477611,53.344179104477625
56629.14010000007,6.81308536529541,-0.1976878612716763,0.07514450867052024,24.491907514450862
46316.19880000004,5.899682807922363,0.8011160714285736,0.07589285714285715,43.84308035714283
45776.61030000001,6.734136009216309,0.8087640449438223,0.07415730337078652,45.83820224719099
78909.3437000003,8.80974979400635,-0.12233285917496446,0.08108108108108109,43.93260312944536
40632.680800000126,6.262997627258301,-0.10967741935483893,0.08602150537634409,40.64249999999999
61172.22350000019,9.782642173767087,-0.47150635208711345,0.05626134301270417,51.891470054446565
31704.754600000022,6.554070091247559,-0.4734767025089613,0.08243727598566308,50.00071684587814
30242.908300000057,10.087190818786617,-0.4644194756554311,0.06367041198501873,42.09812734082397
62700.76620000023,8.608157157897953,-0.24237288135593205,0.06271186440677966,58.68679661016969
79143.54580000046,5.104505348205565,-0.3317211948790889,0.10668563300142248,36.50385490753921
79999.54170000045,5.060000419616698,-0.025517241379310412,0.09931034482758622,55.171737931034706
35723.58750000002,7.967792701721191,-0.21572327044025175,0.08805031446540881,40.26823899371067
24422.80320000001,7.00952091217041,-0.26574074074074094,0.10185185185185185,23.178703703703693
46359.5414000001,8.849333381652833,0.5048951048951049,0.13286713286713286,43.106060606060595
10377.802699999993,6.7140718460083,-0.6370786516853935,0.0898876404494382,39.38089887640448
43995.36240000004,9.037516593933105,0.34791666666666665,0.13802083333333334,28.70786458333333
107111.71170000033,5.416665077209472,-0.6544195953141633,0.06389776357827476,46.37390841320573
24417.699599999993,6.440051078796387,-0.07533039647577104,0.08370044052863435,49.91982378854625
54643.45600000021,5.309580421447753,-0.3458333333333339,0.06349206349206349,48.634543650793724
37533.38820000004,7.656462287902833,-0.6617021276595743,0.05775075987841945,44.48662613981762
100377.59540000057,5.242510414123534,-0.44564732142857094,0.06473214285714285,51.07366071428598
18419.202799999992,9.456432151794434,-1.0454545454545452,0.045454545454545456,66.71534090909091
53053.837100000026,6.520932960510254,0.1096153846153845,0.1111111111111111,38.20923076923078
225277.60549999948,5.945153999328612,0.01040404040404044,0.11515151515151516,40.805570707071034
61376.6885000002,8.044445610046388,-0.37243243243243224,0.07387387387387387,42.330828828828906
99541.23500000068,8.79028034210205,-0.3587458745874583,0.05940594059405941,42.56744774477472
41359.82710000008,5.779411506652831,-0.24262295081967206,0.09289617486338798,53.25655737704918
9278.7293,8.005248832702637,-0.041666666666666824,0.10714285714285715,48.23333333333332
38036.22990000002,9.681104469299317,0.13462686567164187,0.11940298507462686,38.32865671641791
41739.63730000011,4.798995780944825,-0.25160427807486635,0.08556149732620322,44.76901069518715
39645.749500000056,8.548072624206544,-0.37932011331444787,0.0906515580736544,50.661473087818706
21514.11430000001,11.29281406402588,-0.376595744680851,0.09042553191489361,46.091489361702116
29081.81790000002,8.848044013977052,-0.0695167286245353,0.08550185873605948,40.063568773234195
68402.8856000002,8.177443885803225,-0.7106666666666646,0.07833333333333334,54.31533333333351
88346.74170000061,5.018792152404784,-0.36379100850546686,0.053462940461725394,48.96611178614843
215402.50130000061,8.700282478332518,-0.561832884097036,0.07601078167115903,46.79834501347746
119095.76940000079,8.937010383605962,-0.49750719079577965,0.07766059443911794,47.39387344199448
39202.00550000006,9.482348442077637,0.24807692307692303,0.1043956043956044,45.29450549450548
37578.388000000064,6.096232032775878,-0.3763473053892219,0.09880239520958084,39.859880239520955
67454.05780000027,6.75073299407959,-0.5462171052631567,0.07401315789473684,42.66220394736848
21445.421999999984,5.503799247741698,-0.17010309278350527,0.0979381443298969,32.80721649484534
104750.51150000068,6.149433326721191,-0.24651661307609773,0.08145766345123259,43.38274383708481
24541.273000000016,6.958763694763183,-0.13529411764705868,0.08144796380090498,43.18597285067873
26209.644800000024,10.478127098083494,0.5411522633744859,0.06995884773662552,49.80123456790122
22814.38820000003,9.912739372253416,-0.05024390243902438,0.06341463414634146,43.979024390243914
10758.313999999993,10.732712745666507,-0.6813186813186813,0.07692307692307693,59.723076923076924
106488.02970000073,6.007165336608886,-0.28592283628779885,0.06360792492179354,39.77082377476559
107339.15370000059,5.868250846862792,-0.16365482233502482,0.05786802030456853,45.761228426396166
19014.896000000008,9.484991645812986,-0.1586826347305389,0.10778443113772455,42.12520958083831
22345.396199999996,5.937026023864747,0.09571428571428552,0.0761904761904762,33.0647619047619
29395.22490000001,9.469325828552247,-0.695736434108527,0.0813953488372093,66.92329457364342
25383.530799999997,10.026719474792483,-1.0283783783783778,0.05855855855855856,75.84459459459457
52645.2245000001,5.937537574768067,-0.1410416666666669,0.07708333333333334,45.67416666666668
54844.414100000075,6.869867515563965,-0.3151767151767155,0.09563409563409564,46.09359667359669
22843.289700000016,9.79618053436279,-0.16069651741293522,0.0845771144278607,42.38114427860695
34061.3133,9.91944408416748,0.11656050955414012,0.1019108280254777,22.223885350318472
43442.330500000084,7.607808113098145,0.47135416666666724,0.14322916666666666,46.526406249999994
41453.75759999996,5.515167045593261,-0.6973045822102427,0.09433962264150944,51.279784366576806
49716.07450000007,6.237704277038574,-0.6426267281105987,0.07142857142857142,38.44239631336403
55755.60440000014,5.887235069274902,-0.6178053830227737,0.07453416149068323,48.65672877846794
75746.33950000038,8.58275661468506,-0.7656108597285043,0.06184012066365008,51.04494720965321
89419.5381000005,6.905164527893067,-0.6311028500619562,0.07558859975216853,42.26443618339544
75762.5960000003,9.357731056213382,-0.8278688524590146,0.07451564828614009,45.88897168405384
46788.38550000005,6.322849082946779,-0.13254156769596193,0.08788598574821853,41.45444180522563
46276.802,6.902379417419434,-0.15938242280285042,0.0831353919239905,38.09052256532066
25357.444899999973,4.799564170837402,0.03430962343096235,0.08368200836820083,30.217154811715474
54276.36360000009,6.749596214294434,-1.1055319148936154,0.07872340425531915,51.553829787234136
19197.816,9.473774147033694,-0.6174698795180728,0.10240963855421686,44.76385542168674
23629.82670000002,10.089189338684083,-0.7776699029126217,0.05339805825242719,54.169417475728125
37894.635300000016,8.85977725982666,-0.031142857142857094,0.028571428571428567,32.257428571428555
86635.53760000029,6.1057241439819325,-0.6144486692015205,0.06844106463878327,52.41356147021572
66945.82590000023,8.65824909210205,-0.33406408094435086,0.1045531197301855,50.429713322091146
99710.50520000061,6.007506370544433,-0.055054945054945355,0.05714285714285714,54.57145054945083
67722.14560000028,8.7505033493042,-0.516207455429497,0.05348460291734198,58.22902755267445
33331.003899999996,9.638039588928223,-0.21033333333333346,0.08333333333333334,45.103999999999985
106872.67270000055,5.736498069763184,-0.35900423728813474,0.1069915254237288,42.292796610169695
42154.98130000006,8.71246700286865,0.5689295039164496,0.12793733681462144,31.775013054830286
41963.64409999997,9.431031608581542,-0.3505025125628143,0.06281407035175879,67.62236180904536
43214.73340000008,6.753404426574707,-0.40595854922279784,0.08290155440414508,42.98989637305699
41306.935400000024,9.976176261901855,0.605808080808081,0.08838383838383837,26.500757575757564
75992.66110000033,5.987726402282715,0.370783132530122,0.13102409638554216,48.81977409638567
15128.180099999994,11.150596809387206,-0.8843750000000004,0.0625,70.71328125000002
34020.819000000025,6.605452537536622,0.4280528052805279,0.12871287128712872,49.995379537953795
45754.338700000044,9.197204780578613,-0.7768656716417902,0.07711442786069651,44.73731343283583
58023.50410000008,6.235317039489746,-0.09661016949152583,0.03954802259887005,31.39079096045196
73132.32400000034,9.343419075012207,0.1653188180404352,0.1275272161741835,43.116345256609726
267289.5801000004,4.972070503234862,-0.9687261955141789,0.022005924672027083,57.209564113415546
32805.261800000015,6.315914726257325,-0.3937500000000005,0.06944444444444445,28.11319444444443
158998.64640000073,7.3326505661010755,-0.6021171489061402,0.07057163020465773,44.56839096683163
130927.17060000027,5.0452791213989245,-0.8626079447323014,0.07944732297063903,51.070215889464976
20107.7367,10.303288841247557,-0.6428571428571431,0.08,50.266285714285715
29965.09870000002,7.576774024963379,-0.0776173285198556,0.07220216606498195,24.464259927797816
42875.226300000024,9.222734260559083,-0.5327272727272728,0.07012987012987013,45.45301298701298
58025.33180000012,6.250890922546388,-0.25019157088122657,0.10727969348659004,35.37113026819923
15849.565499999993,9.631850624084471,-0.2140845070422534,0.0704225352112676,38.19014084507041
58252.25510000014,6.450111579895019,-0.15961904761904777,0.07428571428571429,36.27466666666665
48626.379000000066,9.224668312072755,-0.8654846335697395,0.08747044917257683,45.11749408983453
67497.14660000018,5.092625999450683,-0.4746365105008081,0.045234248788368334,57.11680129240733
28803.583100000018,6.6740003585815435,-0.49763779527559093,0.0826771653543307,45.276417322834625
28776.508100000006,6.194449806213378,-0.4850393700787405,0.0826771653543307,50.693740157480285
19016.33900000001,5.114395332336425,-0.6596385542168677,0.06626506024096385,79.02168674698794
62040.52840000027,6.826101493835449,0.0718867924528302,0.10566037735849057,53.59718867924539
35116.95350000004,6.232020378112793,-0.22539682539682548,0.10793650793650794,46.81177777777778
47696.76460000001,11.065434074401853,-0.6107728337236533,0.05152224824355972,43.949180327868845
19340.456400000003,9.321499824523926,0.059770114942528756,0.08620689655172414,49.244252873563205
74502.63410000032,6.2833459854125975,0.19883040935672577,0.08333333333333333,48.31273391812881
75591.22570000036,8.02420253753662,0.1626843657817107,0.10176991150442478,37.42935103244843
41966.320000000036,9.451661491394042,0.5736559139784948,0.11290322580645161,46.597096774193545
30988.668,4.828438377380371,-0.2076363636363638,0.11636363636363636,52.09163636363637
10179.616599999994,5.323449134826659,-0.2888888888888888,0.06666666666666667,30.659999999999993
82355.66500000037,6.00290241241455,-0.17073825503355713,0.09395973154362416,44.995449664429685
50524.731000000145,5.577462577819824,-0.5039823008849559,0.05309734513274336,63.3469026548674
254299.12120000055,6.426068687438964,-0.07355152587350729,0.10039805395842548,40.0552543122516
28671.596300000027,5.877856636047363,-0.2820000000000001,0.132,59.87644
38608.306300000055,5.9257719039916985,-0.4712166172106821,0.0771513353115727,54.722848664688435
